ram_used,ram_ava,cpu,temp
308184,5983764,25.0,62.322
308188,5983760,23.1,62.322
307632,5984316,25.0,61.835
307636,5984312,33.3,62.809
307628,5984320,30.8,62.322
308580,5983368,30.8,61.835
307772,5984176,23.1,62.322
307720,5984224,25.0,62.809
307724,5984220,30.8,61.835
308812,5983132,16.7,61.835
308252,5983692,30.8,62.322
307900,5984044,25.0,62.809
307904,5984040,23.1,61.348
307492,5984452,25.0,62.322
307736,5984208,28.6,62.809
308184,5983760,30.8,61.348
308040,5983904,30.8,61.348
307928,5984016,30.8,62.322
307624,5983136,52.9,62.322
307868,5982892,25.0,62.322
307872,5982888,25.0,62.809
307584,5983148,35.7,61.835
307744,5982988,25.0,61.835
307348,5983384,30.8,62.809
308540,5982192,25.0,63.296
307728,5983004,35.7,62.809
307984,5982748,23.1,61.835
307472,5983260,35.7,62.809
308228,5982504,23.1,61.348
308216,5982516,25.0,62.809
309224,5981508,23.1,61.835
308472,5982260,25.0,62.322
308644,5982088,28.6,61.835
308336,5982396,25.0,62.809
308308,5982424,28.6,61.835
307260,5983472,35.7,62.809
308072,5982660,28.6,62.322
307176,5982544,30.8,62.322
308132,5981456,23.1,61.348
307620,5981968,18.2,62.809
307580,5982008,23.1,60.861
306960,5982628,31.6,62.809
307512,5982076,26.3,61.835
309168,5983972,33.3,62.322
310084,5983056,23.1,62.809
309928,5983212,30.8,61.835
309580,5983560,23.1,62.809
309680,5983460,25.0,61.835
309160,5983980,23.1,61.835
309804,5983336,25.0,61.835
309544,5983692,23.1,63.783
309488,5983748,18.2,63.296
309780,5983456,23.1,62.322
309564,5983672,25.0,62.809
309764,5983472,23.1,62.322
