ram_used,ram_ava,cpu,temp
363748,5938412,30.6,70.114
361716,5940444,29.5,69.627
362968,5939192,30.2,69.627
363572,5938588,30.2,68.653
361956,5940204,28.8,70.601
363056,5939104,31.5,69.627
363860,5938300,29.5,70.114
361480,5940684,29.5,69.14
362864,5939300,29.1,70.114
362900,5939264,28.2,70.601
361368,5940796,30.2,70.114
362132,5940032,28.4,69.627
363444,5938720,28.8,69.627
361056,5941108,30.2,70.114
362412,5939752,30.8,70.114
363500,5938664,29.5,69.627
361712,5940452,28.8,69.627
362504,5939660,29.5,69.627
363800,5938364,26.7,70.114
361908,5940256,30.8,69.14
363056,5939108,30.2,70.601
363860,5938304,31.1,69.14
361816,5940348,27.5,69.627
362860,5939304,28.8,69.14
363640,5938524,27.5,70.114
361772,5940392,29.8,70.114
363156,5939008,28.2,69.14
362912,5939252,28.4,69.627
361404,5940760,28.8,69.627
362196,5939968,28.2,69.627
363492,5938672,28.4,69.14
361704,5940460,28.8,70.601
362748,5939416,28.8,69.627
363540,5938624,31.6,69.14
361900,5940264,32.1,70.601
362796,5939368,27.5,70.114
363336,5938828,27.5,70.601
361512,5940652,30.5,70.114
362852,5939312,26.7,70.114
363644,5938520,29.8,69.14
362108,5940056,30.8,71.088
363152,5939012,30.8,69.627
364036,5938128,29.5,71.088
361912,5940252,30.5,70.114
363104,5939060,32.1,70.114
363840,5938324,30.5,69.14
361956,5940208,30.2,70.114
362740,5939424,31.5,70.601
363696,5938468,31.1,69.14
361892,5940272,28.2,70.114
363248,5938916,28.2,69.627
363908,5938256,29.8,68.653
361996,5940168,33.6,70.114
363096,5939068,30.2,69.627
364128,5938036,28.8,70.601
362096,5940068,30.5,71.088
363036,5939128,27.5,70.114
363980,5938184,28.8,70.114
362152,5940012,29.5,70.114
362944,5939220,29.1,68.653
363740,5938424,29.5,70.114
362196,5939968,29.5,69.14
363240,5938924,31.1,70.601
364284,5937880,28.2,70.114
362240,5939924,29.5,69.627
363284,5938880,28.4,69.627
364356,5937808,27.5,70.114
362032,5940132,29.8,70.114
363072,5939076,30.5,70.114
363600,5938548,28.8,70.114
362064,5940084,29.8,69.627
363004,5939144,31.3,69.627
363900,5938248,29.8,69.627
362124,5940024,30.2,69.627
362916,5939232,31.5,69.627
364212,5937936,29.1,71.088
362064,5940084,27.5,69.14
363244,5938920,29.5,69.627
363800,5938364,31.1,70.601
362440,5939724,30.2,70.601
363732,5938432,31.1,70.601
361452,5940712,30.8,69.627
362496,5939668,28.8,70.114
363688,5938476,29.5,69.627
362020,5940144,29.1,69.14
363080,5939084,29.5,70.601
363844,5938320,28.2,70.114
362304,5939860,30.5,69.14
362752,5939412,28.2,70.601
363948,5938216,28.2,69.14
362108,5940056,30.3,70.114
363152,5939012,28.8,70.114
364052,5938112,30.5,71.088
362140,5940024,28.8,69.627
363196,5938968,27.5,69.14
364332,5937832,29.5,71.088
361956,5940208,28.2,71.088
363252,5938912,28.8,69.627
364192,5937972,28.8,69.627
362252,5939912,31.1,69.627
362940,5939224,28.2,71.088
364136,5938028,31.5,70.601
364372,5937792,28.8,69.627
362308,5933056,33.7,69.627
362616,5932748,28.3,70.601
363088,5932276,27.9,70.114
361184,5934116,28.6,70.601
362332,5932968,28.8,68.653
363124,5932176,29.0,69.627
361588,5933712,35.0,70.114
362352,5932948,29.5,70.601
362968,5932332,28.4,69.627
360804,5934496,29.5,70.601
360468,5938976,29.1,69.627
358912,5940604,27.0,70.114
361216,5938300,30.2,70.114
362764,5936752,28.8,69.627
361096,5938420,27.7,70.601
362064,5937452,28.8,70.601
363216,5936300,29.5,70.601
361136,5938380,29.5,70.601
362388,5937128,29.1,69.14
363316,5936200,29.5,71.575
361432,5938084,28.8,69.627
362468,5937040,28.0,69.627
363620,5935888,29.5,69.14
361216,5938292,30.5,70.114
362184,5937324,30.2,70.114
363156,5936352,30.6,70.601
361272,5938236,31.1,70.114
362316,5937192,29.5,70.114
363452,5936056,31.1,69.627
361288,5938220,28.2,69.627
362372,5937136,29.5,70.114
363152,5936356,29.1,69.14
361372,5938136,28.2,70.601
362416,5937092,28.8,69.14
363300,5936208,29.1,68.653
361076,5938432,28.2,70.601
363456,5936052,29.5,70.114
360872,5938636,28.4,68.653
361956,5937552,30.2,70.114
363016,5936492,29.1,70.114
361212,5938296,29.5,69.627
359848,5939660,29.1,69.627
361636,5937872,30.6,70.601
362716,5936792,27.8,69.627
361144,5938364,33.1,70.601
361360,5938148,28.4,70.114
362768,5936740,30.6,69.14
361612,5937896,29.1,69.627
362760,5936748,28.7,70.114
360972,5938536,30.0,68.653
362164,5937344,30.4,70.114
362808,5936700,30.6,69.627
361272,5938236,30.0,70.601
361384,5938124,29.4,70.114
362732,5936776,29.1,70.601
361004,5938504,30.6,70.114
362476,5937032,29.1,70.601
361012,5938496,29.4,70.601
361936,5937572,27.8,70.114
363084,5936424,30.0,69.627
361308,5938200,28.4,70.114
362248,5937260,29.4,69.627
363396,5936112,30.5,70.114
361608,5937900,29.4,69.14
362652,5936856,30.6,69.14
363536,5935972,27.8,70.601
361548,5937960,28.7,70.601
362652,5936856,29.7,70.114
363340,5936168,28.7,69.14
361116,5938392,28.0,69.627
362704,5936804,28.7,69.627
360812,5938696,29.7,71.088
361960,5937548,28.7,69.627
363020,5936488,30.4,70.601
361204,5938304,27.4,69.627
361680,5937828,29.1,70.114
363316,5936192,28.0,70.601
361276,5938232,30.6,70.601
362232,5937276,29.4,70.114
363024,5936484,28.7,69.627
362236,5939788,27.9,69.627
360332,5941800,29.7,70.601
361596,5940536,29.4,70.601
361064,5941068,29.5,69.627
362124,5940008,30.0,70.601
363140,5938992,28.4,70.114
361408,5940724,29.4,70.114
362452,5939680,29.1,69.627
363244,5938888,29.1,70.601
361468,5940664,29.4,70.114
362660,5939472,31.0,70.114
363132,5939000,29.4,69.14
362080,5940052,31.5,70.114
362984,5939148,28.7,70.114
360932,5941192,27.8,69.627
362664,5939460,28.0,70.114
363708,5938416,28.4,70.601
361680,5940444,30.0,69.627
362872,5939252,28.4,69.627
363608,5938516,31.7,70.114
361976,5940148,29.1,70.601
362516,5939608,29.4,69.627
363312,5938812,31.6,69.627
361740,5940384,28.4,70.114
362580,5939552,29.4,70.114
363464,5938668,29.1,70.114
361832,5940300,30.0,70.601
362624,5939508,27.8,69.627
363920,5938212,29.4,70.114
361772,5940360,30.4,70.114
362936,5939196,30.0,70.601
363836,5938296,29.7,70.601
361680,5940452,30.0,70.114
362724,5939408,29.1,70.114
363756,5938376,30.6,70.601
361472,5940660,27.1,70.114
362768,5939364,28.0,69.627
363080,5939052,27.3,69.627
361896,5940236,28.7,69.627
362552,5939580,30.6,70.601
363688,5938444,30.0,70.601
361552,5940580,29.1,70.114
362744,5939388,29.4,70.601
363732,5938400,30.4,69.627
361848,5940284,29.7,69.14
362892,5939240,28.7,69.14
363924,5938208,29.4,69.627
361668,5940464,29.7,71.088
362728,5939404,31.2,70.114
363476,5938656,29.1,69.627
361688,5940436,28.7,69.627
362220,5939904,28.7,70.114
361036,5941088,31.6,70.601
362140,5939984,27.4,69.627
363240,5938884,29.7,71.088
361348,5940776,28.7,70.114
362496,5939628,31.0,69.627
363540,5938584,28.7,70.114
361648,5940476,28.4,70.114
362796,5939328,28.7,70.114
363680,5938444,30.4,69.14
361544,5940580,30.0,70.601
362600,5939524,30.6,70.114
363644,5938480,29.7,69.627
361752,5940372,29.4,70.114
363048,5939076,28.2,68.653
363696,5938428,29.4,68.653
361544,5940580,29.1,69.627
362588,5939536,28.2,70.114
363588,5938536,29.4,69.627
361852,5940272,29.1,69.627
362896,5939228,28.2,69.627
363884,5938240,26.7,69.14
361748,5940376,27.8,70.114
363044,5939080,31.4,69.627
363824,5938300,29.7,70.114
362044,5940080,30.4,70.601
362848,5939276,31.0,69.627
363732,5938392,29.4,70.114
361596,5940528,29.1,70.114
362892,5939232,29.1,70.114
363524,5938600,27.8,70.114
361892,5940232,30.0,70.601
362832,5939292,29.7,69.627
363756,5938368,29.1,70.114
361592,5940532,29.1,71.088
362740,5939384,30.0,69.627
363284,5938840,28.4,70.114
361992,5940132,29.4,70.114
362784,5939340,28.4,68.653
363724,5938400,28.7,70.601
361932,5940192,28.8,70.114
362796,5939328,29.3,71.088
363724,5938400,30.4,69.14
361812,5940312,30.6,70.114
362528,5939596,30.6,70.114
363664,5938460,26.9,69.627
361884,5940240,29.1,70.601
363076,5939048,28.7,69.627
363320,5938804,29.1,70.114
361688,5940436,30.6,69.627
362628,5939496,30.4,69.627
363792,5938332,30.0,70.601
361716,5940392,29.4,69.627
362760,5939348,29.1,69.627
363464,5938644,30.0,70.114
361912,5940196,30.0,70.601
362776,5939332,29.1,69.627
363956,5938152,30.6,69.627
361464,5940644,29.1,70.601
362816,5939292,28.7,69.14
361988,5940120,32.2,70.601
362544,5939580,30.6,70.114
363588,5938536,30.6,70.601
361308,5940816,28.4,69.627
362416,5939708,29.1,70.114
361476,5940648,31.2,69.14
362772,5939352,29.4,70.601
363564,5938560,29.1,70.114
361792,5940332,28.7,70.114
362464,5939660,29.4,70.114
363712,5938412,29.7,69.627
362036,5940088,30.6,69.627
363080,5939044,29.4,70.114
363964,5938160,30.4,69.627
362332,5939792,30.0,70.601
362844,5939280,28.0,70.114
364008,5938116,28.4,69.627
362020,5940104,29.4,69.627
362928,5939196,33.3,69.627
363972,5938152,28.4,70.114
361928,5940196,30.0,69.627
362868,5939256,28.4,70.601
