514364,5981984,31.3,65.731
ram_used,ram_ava,cpu,temp
513816,5982532,32.6,65.731
ram_used,ram_ava,cpu,temp
513548,5982800,32.6,66.705
ram_used,ram_ava,cpu,temp
510940,5984516,33.1,65.244
ram_used,ram_ava,cpu,temp
510524,5984928,31.4,64.757
ram_used,ram_ava,cpu,temp
511716,5983608,31.9,65.731
ram_used,ram_ava,cpu,temp
512440,5982888,32.1,65.731
ram_used,ram_ava,cpu,temp
512940,5982392,30.9,65.731
ram_used,ram_ava,cpu,temp
513044,5982280,32.4,66.218
ram_used,ram_ava,cpu,temp
511072,5985016,34.5,65.731
ram_used,ram_ava,cpu,temp
511872,5984216,31.2,65.244
ram_used,ram_ava,cpu,temp
513228,5982860,32.9,66.218
ram_used,ram_ava,cpu,temp
513744,5982340,29.1,65.244
ram_used,ram_ava,cpu,temp
512320,5983768,32.1,66.218
ram_used,ram_ava,cpu,temp
509980,5986100,33.6,65.244
ram_used,ram_ava,cpu,temp
510528,5985552,32.1,64.757
ram_used,ram_ava,cpu,temp
512388,5983692,30.7,66.218
ram_used,ram_ava,cpu,temp
512096,5983092,33.1,65.731
ram_used,ram_ava,cpu,temp
512452,5982732,32.6,65.731
ram_used,ram_ava,cpu,temp
513392,5981664,32.9,66.705
ram_used,ram_ava,cpu,temp
512984,5981928,33.8,65.731
ram_used,ram_ava,cpu,temp
511096,5983820,32.6,65.731
ram_used,ram_ava,cpu,temp
511080,5983712,31.9,66.218
ram_used,ram_ava,cpu,temp
512444,5983316,32.2,66.218
ram_used,ram_ava,cpu,temp
513296,5982464,32.3,65.244
ram_used,ram_ava,cpu,temp
513624,5982192,31.7,65.244
ram_used,ram_ava,cpu,temp
510652,5985168,30.7,64.757
ram_used,ram_ava,cpu,temp
511988,5983820,31.9,66.218
ram_used,ram_ava,cpu,temp
512976,5982836,33.8,65.244
ram_used,ram_ava,cpu,temp
513824,5981992,33.6,66.218
ram_used,ram_ava,cpu,temp
512520,5982264,32.6,66.705
ram_used,ram_ava,cpu,temp
510524,5984112,32.1,65.244
ram_used,ram_ava,cpu,temp
510384,5984252,31.7,65.731
ram_used,ram_ava,cpu,temp
512284,5982236,31.4,65.244
ram_used,ram_ava,cpu,temp
509516,5985004,33.3,66.218
ram_used,ram_ava,cpu,temp
511848,5982672,31.7,65.244
ram_used,ram_ava,cpu,temp
511704,5982816,30.7,65.731
ram_used,ram_ava,cpu,temp
494520,6001024,33.3,66.705
ram_used,ram_ava,cpu,temp
495556,5999992,32.9,66.705
ram_used,ram_ava,cpu,temp
496964,5998580,31.4,64.757
ram_used,ram_ava,cpu,temp
512100,5983444,29.2,66.705
ram_used,ram_ava,cpu,temp
512204,5983340,32.4,65.731
ram_used,ram_ava,cpu,temp
512416,5982972,33.8,65.244
ram_used,ram_ava,cpu,temp
510184,5985204,32.1,67.192
ram_used,ram_ava,cpu,temp
495564,5998688,33.3,65.731
ram_used,ram_ava,cpu,temp
493640,6000612,32.6,66.705
ram_used,ram_ava,cpu,temp
496052,5998196,29.9,66.705
ram_used,ram_ava,cpu,temp
512264,5981988,31.7,67.192
ram_used,ram_ava,cpu,temp
512868,5981384,31.9,66.218
ram_used,ram_ava,cpu,temp
510624,5983628,32.6,66.218
ram_used,ram_ava,cpu,temp
510452,5983800,32.9,66.705
ram_used,ram_ava,cpu,temp
492496,6002780,31.8,65.244
ram_used,ram_ava,cpu,temp
497440,5997836,31.2,66.218
ram_used,ram_ava,cpu,temp
509868,5985148,31.3,66.705
ram_used,ram_ava,cpu,temp
510836,5984184,32.8,66.705
ram_used,ram_ava,cpu,temp
510820,5984192,31.4,66.218
ram_used,ram_ava,cpu,temp
511692,5983308,31.9,65.244
ram_used,ram_ava,cpu,temp
512068,5982928,30.9,65.731
ram_used,ram_ava,cpu,temp
512592,5981388,33.6,67.679
ram_used,ram_ava,cpu,temp
510232,5983748,33.1,66.705
ram_used,ram_ava,cpu,temp
511080,5982900,30.7,65.731
ram_used,ram_ava,cpu,temp
511080,5982900,31.4,66.705
ram_used,ram_ava,cpu,temp
512212,5981764,29.7,66.705
ram_used,ram_ava,cpu,temp
509752,5984220,30.9,66.705
ram_used,ram_ava,cpu,temp
510308,5983408,31.9,66.218
ram_used,ram_ava,cpu,temp
510428,5984316,31.9,65.244
ram_used,ram_ava,cpu,temp
511024,5983716,32.9,66.218
ram_used,ram_ava,cpu,temp
512132,5982608,30.0,66.218
ram_used,ram_ava,cpu,temp
512336,5982404,32.6,65.731
ram_used,ram_ava,cpu,temp
510992,5983744,33.6,66.705
ram_used,ram_ava,cpu,temp
511848,5982884,33.6,66.218
ram_used,ram_ava,cpu,temp
512184,5981640,33.1,65.731
ram_used,ram_ava,cpu,temp
513232,5980460,30.4,65.244
ram_used,ram_ava,cpu,temp
512808,5980880,30.3,65.731
ram_used,ram_ava,cpu,temp
512884,5980800,31.2,65.244
ram_used,ram_ava,cpu,temp
512472,5981220,33.6,66.705
ram_used,ram_ava,cpu,temp
512752,5980676,31.0,66.218
ram_used,ram_ava,cpu,temp
514120,5979304,32.6,66.705
ram_used,ram_ava,cpu,temp
496360,5997064,32.4,67.192
ram_used,ram_ava,cpu,temp
494860,5999584,31.9,66.218
ram_used,ram_ava,cpu,temp
495348,5999096,32.7,65.731
