ram_used,ram_ava,cpu,temp
505244,5980920,60.3,69.14
505228,5980936,60.6,68.653
505244,5980920,59.0,69.14
505496,5980684,60.0,69.14
505240,5980936,60.3,68.653
505236,5980936,59.4,68.653
505232,5980936,61.5,69.14
505256,5980936,59.4,68.653
505608,5980580,60.9,69.14
505352,5980832,59.4,69.14
505776,5980432,59.7,68.653
505376,5980832,60.0,69.627
505256,5979928,60.9,69.14
505108,5980076,60.9,69.627
505508,5979676,60.3,68.653
503996,5981188,60.9,68.653
503744,5981440,60.0,69.627
503488,5981692,59.4,69.627
502988,5982196,60.3,69.627
503240,5981944,61.5,70.114
502988,5982196,60.3,69.14
503344,5981840,60.3,69.14
503088,5982092,58.7,69.14
502980,5982196,61.2,69.627
503088,5982092,59.7,69.14
502984,5982196,60.9,68.653
502732,5982448,59.4,69.14
504496,5980684,61.2,69.627
504496,5980684,60.3,69.627
504620,5980548,60.6,69.627
505492,5980560,61.2,69.14
504512,5981684,59.4,69.627
504496,5981696,58.1,69.14
504480,5981708,59.4,68.653
504716,5981468,60.3,68.653
504508,5981692,59.7,69.14
504376,5981824,59.1,70.114
504508,5981692,60.0,69.14
504528,5981692,60.9,68.653
504396,5981824,60.0,69.14
505292,5980936,61.5,70.601
504376,5981824,60.3,68.653
504536,5981676,61.5,69.627
504548,5981692,60.3,70.114
504796,5981440,60.3,69.14
504408,5980936,61.5,68.653
504152,5981188,58.7,69.627
503536,5981692,60.9,69.14
503284,5981944,60.3,69.14
502780,5982448,59.7,69.627
502780,5982448,61.5,69.627
502780,5982448,60.9,69.627
502780,5982448,60.3,69.14
502528,5982700,60.9,70.114
504040,5981188,60.9,70.601
504396,5980832,60.3,69.627
504292,5980936,60.3,70.601
502780,5982448,59.4,70.601
502780,5982448,59.7,69.627
502528,5982700,60.3,69.14
502776,5982448,60.3,69.14
505068,5981188,61.5,69.14
506324,5979928,59.4,70.114
506068,5980180,59.7,69.627
505576,5980668,60.9,69.627
504800,5981440,60.0,70.114
504308,5981944,60.0,70.601
504696,5981556,59.7,70.114
504432,5981820,60.6,68.653
504672,5981580,60.0,70.114
504660,5981592,59.7,68.653
504812,5981440,61.5,69.627
504560,5981692,59.4,69.627
504748,5981440,58.1,71.088
504496,5981692,61.5,69.627
504748,5981440,58.7,69.627
504496,5981692,60.6,70.114
504748,5981440,60.3,70.114
504732,5980432,60.3,70.114
504732,5980432,59.7,70.114
504732,5980432,61.5,71.088
504732,5980432,58.7,69.627
504732,5980432,60.9,70.601
504732,5980432,60.0,69.627
504732,5980432,60.9,70.114
504868,5980296,60.3,69.627
506696,5981420,60.0,71.088
506688,5981432,60.6,70.601
506680,5981444,60.9,69.627
506924,5981204,60.9,70.601
506428,5981692,60.3,69.14
506424,5981692,60.9,70.114
507160,5981840,60.3,70.601
507292,5981840,60.0,71.088
507540,5981588,59.7,70.114
507284,5981840,60.9,70.114
505664,5983456,60.9,70.601
504412,5984716,59.4,70.114
504440,5984684,60.0,70.114
504972,5984148,59.4,71.575
504468,5984664,60.3,69.627
504200,5984928,60.9,70.114
503968,5985164,60.9,70.601
505168,5983960,60.6,70.601
505020,5984108,60.7,71.088
505776,5983352,60.9,70.601
505772,5983352,60.0,71.575
504516,5984612,60.3,70.114
504412,5984716,60.0,69.627
505928,5983204,60.0,71.088
504680,5984448,61.9,70.601
504900,5983204,60.9,70.601
504752,5983352,60.6,70.601
504140,5983960,60.0,71.575
504640,5983456,60.6,70.114
504396,5983708,60.3,71.088
504532,5983572,60.3,71.088
505024,5983080,59.7,70.601
504500,5983604,58.7,70.601
504740,5983364,60.9,70.601
504248,5983856,58.7,70.601
503728,5984372,61.3,70.114
503628,5984464,59.7,70.114
504400,5983692,60.9,70.114
504384,5983708,60.3,70.601
505392,5982700,60.6,70.601
505496,5982596,59.4,71.088
505640,5982448,62.1,70.114
504488,5983588,60.9,70.601
506516,5982448,60.0,71.088
506168,5982936,60.9,71.575
506412,5982684,58.7,71.088
506748,5982344,60.3,71.088
506640,5982448,60.3,70.114
505752,5983336,60.9,70.601
506892,5982196,61.5,71.088
506744,5982344,59.4,70.601
506888,5982196,60.9,70.601
506644,5982448,60.0,71.575
506156,5982936,61.5,70.114
505888,5983204,61.5,70.601
506276,5982816,59.4,70.114
506012,5983080,60.9,70.601
506400,5982692,59.7,71.088
505112,5982956,61.5,71.088
505356,5982716,60.9,71.088
505348,5982728,61.5,71.088
504860,5983204,61.5,71.088
504752,5983456,61.5,71.575
503992,5984212,59.4,71.575
503736,5984464,60.3,70.114
503228,5984968,61.3,71.575
503076,5985116,59.7,70.114
502848,5985220,60.9,70.601
502596,5985472,61.5,70.601
502848,5985220,60.3,70.601
502848,5985220,60.6,70.601
502596,5985472,60.3,71.088
502848,5985220,60.3,71.575
504360,5983708,61.5,71.088
505128,5983824,61.2,71.575
505016,5984076,59.4,71.575
504764,5984328,60.3,70.601
505004,5984088,59.7,70.114
504752,5984340,60.3,71.575
504880,5984212,61.5,71.575
505016,5984076,60.3,71.088
505004,5984088,61.9,71.088
505020,5984100,60.3,70.114
505008,5984112,60.3,71.088
505012,5984108,59.7,71.088
505000,5984120,60.9,70.114
504904,5984212,60.7,69.627
504648,5984464,60.3,71.575
505000,5984108,61.3,71.088
504744,5984360,60.9,72.062
505140,5983960,60.3,70.601
505256,5982952,60.9,71.088
503884,5984212,61.5,72.062
503632,5984464,60.9,71.575
503128,5984968,59.4,71.575
502876,5985220,60.9,72.062
502876,5985220,60.3,72.062
503380,5984716,58.7,72.062
503380,5984716,61.5,71.088
503484,5984612,60.9,72.062
503232,5984864,60.9,71.088
503484,5984612,60.9,71.575
503128,5984968,60.9,71.575
505400,5982700,60.3,71.088
503624,5984464,61.5,72.062
504880,5983204,58.7,71.088
506048,5982920,59.7,70.601
504668,5984444,59.4,72.062
504400,5984708,59.4,70.601
505420,5983684,61.5,70.601
506060,5983044,61.5,70.601
505152,5983960,60.9,71.088
506664,5982448,60.3,70.601
506412,5982700,59.7,72.062
507168,5981944,60.3,71.088
506680,5982432,60.3,72.062
506160,5982952,59.7,71.575
505908,5983204,60.3,71.575
507168,5981944,60.6,72.062
507168,5981944,60.3,71.088
506428,5982684,60.3,72.062
506412,5982700,61.3,71.575
506412,5982700,59.7,71.575
506412,5982700,60.9,71.575
506024,5982196,61.5,71.575
506336,5981944,60.3,72.062
506080,5982196,58.7,72.549
505840,5982432,59.7,72.062
504308,5983960,59.7,71.088
503688,5984464,60.9,71.575
503556,5984596,60.3,71.575
504188,5983960,60.3,72.062
505452,5982700,60.3,71.088
505200,5982952,60.0,71.575
504460,5983692,60.3,71.575
504948,5983204,60.9,71.575
505220,5982936,60.3,72.062
503452,5985588,59.4,71.575
504680,5984360,61.5,71.088
504472,5984716,61.5,73.036
504220,5984968,60.9,71.575
504576,5984612,60.6,72.062
504460,5984716,62.5,72.549
504712,5984464,60.3,72.062
504580,5984596,58.7,72.062
504208,5984968,60.9,73.036
505968,5983204,60.0,73.036
505720,5983456,61.5,73.036
505216,5983960,60.9,71.088
506224,5982952,60.9,74.01
507336,5981840,62.5,71.575
505468,5983708,59.7,71.088
507484,5981692,60.6,72.549
507232,5981944,60.7,71.088
506224,5982952,60.3,71.088
505856,5983320,61.2,72.062
507620,5981556,58.7,73.523
