ram_used,ram_ava,cpu,temp
489108,6412224,55.3,68.653
488992,6412340,52.8,70.601
489212,6412120,54.1,68.166
488948,6412384,54.1,70.114
489212,6412120,55.3,69.627
488948,6412384,52.8,69.14
488960,6412372,54.1,69.627
489200,6412132,51.4,70.601
489016,6412224,55.3,69.627
489152,6412088,54.1,69.627
488148,6415904,52.8,70.114
488580,6415472,52.8,69.14
488612,6415440,52.8,69.627
488600,6415452,54.1,69.627
488632,6415420,51.4,69.627
488620,6415432,55.3,69.14
488904,6415148,54.1,69.627
488640,6415412,54.1,70.114
488924,6415128,52.8,69.627
489004,6415188,54.1,68.166
489048,6415144,52.8,70.114
487816,6417264,52.8,70.114
488944,6416136,52.6,69.627
488828,6415364,55.6,70.601
488712,6415480,55.3,69.627
488996,6415196,52.8,68.653
489028,6415164,52.8,69.627
489196,6414996,52.8,69.627
489080,6415112,54.1,70.114
489456,6414744,54.1,70.114
489340,6414860,52.8,69.14
489328,6414872,52.8,69.627
489064,6415136,52.8,71.088
489096,6415104,54.1,70.601
489232,6414968,54.1,68.653
488968,6415232,52.6,69.627
489204,6414996,54.1,69.627
489088,6415112,52.8,69.627
489328,6414872,54.1,69.627
489212,6414988,51.4,69.14
489452,6414744,54.1,70.601
489336,6414860,52.8,69.14
489072,6415124,52.8,69.14
489060,6415136,52.8,69.14
489092,6415104,52.8,69.627
489304,6414892,55.3,69.627
489292,6414904,52.8,69.627
489556,6414640,55.3,69.627
489192,6414996,52.8,70.114
489328,6414860,52.8,69.627
489212,6414976,52.8,69.627
488952,6415248,54.1,69.14
489088,6415112,52.8,70.114
488972,6415228,52.8,69.627
489360,6415728,54.1,69.627
488844,6416244,55.3,70.114
489308,6414892,54.1,70.114
489044,6415156,52.8,70.601
489308,6414892,52.8,70.114
489044,6415156,51.4,68.653
489204,6414996,56.4,70.114
489340,6414860,52.8,69.14
488940,6415248,54.3,69.627
489076,6415112,52.8,70.601
488960,6415228,54.1,70.114
488948,6415240,52.8,70.114
488980,6415208,54.1,70.114
