ram_used,ram_ava,cpu,temp
508548,5976004,43.0,66.218
508312,5976256,42.0,66.705
508416,5976152,42.3,67.679
508308,5976256,41.0,67.192
507384,5976152,41.8,68.166
507528,5976004,42.5,66.218
507440,5976152,42.5,67.192
507368,5976256,41.6,66.218
507620,5976004,41.8,67.192
507620,5976004,41.0,67.679
507620,5976004,42.3,67.192
507620,5976004,41.8,67.679
508168,5975900,41.8,67.192
507984,5976152,41.6,66.705
507472,5976152,42.5,65.731
507620,5976004,42.5,66.218
507620,5976004,40.3,66.705
507940,5979532,42.3,68.166
508192,5979280,42.3,67.679
508192,5979280,41.0,66.705
508044,5979428,42.5,67.192
508420,5979176,41.6,66.705
508308,5979280,41.2,66.705
508556,5979028,41.0,66.705
508660,5978924,43.0,67.679
508300,5979280,41.8,66.705
508396,5979176,41.6,67.192
508292,5979280,41.0,67.192
508056,5979516,42.5,66.705
508304,5979264,41.0,66.218
508640,5978924,41.8,67.679
508568,5979028,41.6,67.192
508316,5979280,41.8,67.192
508568,5979028,41.8,67.192
508316,5979280,41.0,67.192
508568,5979028,42.3,66.705
508420,5979176,41.8,68.166
507292,5979280,43.0,67.679
507804,5979280,41.8,66.705
507544,5979028,41.0,66.218
507544,5979028,41.6,67.192
507544,5979028,41.8,67.679
507544,5979028,42.3,67.679
507544,5979028,41.8,66.705
507396,5979176,41.0,66.705
507648,5978924,41.6,67.192
507536,5979028,41.8,67.192
507536,5979028,43.0,67.679
508412,5979176,41.8,66.705
508052,5979532,41.6,67.192
508064,5979516,41.8,67.192
508060,5979516,41.0,66.218
508356,5979220,41.8,66.705
508544,5979028,41.8,67.679
508540,5979028,41.0,67.192
508536,5979028,42.3,67.192
508388,5979176,41.8,67.192
508312,5979280,41.8,68.166
508416,5979176,43.0,67.192
508564,5979028,41.0,67.192
508564,5979028,43.0,67.679
508312,5979280,41.8,67.192
508564,5979028,41.8,68.166
508312,5979280,41.6,67.679
508416,5979176,41.0,68.653
508564,5979028,41.8,68.166
508312,5979280,42.3,67.192
508564,5979028,41.8,67.192
508312,5979280,41.6,66.218
508564,5979028,41.0,67.192
507556,5979012,42.3,67.192
507644,5978924,41.8,67.679
507788,5978776,41.8,66.705
508116,5978892,42.3,66.218
508104,5978904,42.5,66.705
508092,5978916,41.0,68.653
507788,5978924,42.3,66.705
507520,5979028,41.0,66.705
507032,5979516,42.3,67.679
507532,5979012,42.3,67.679
507572,5978968,41.8,66.705
507796,5978776,41.8,67.192
507544,5979028,41.8,68.166
508568,5978892,42.3,68.166
508408,5979052,41.0,67.192
508292,5979168,41.6,67.679
508680,5978780,41.8,67.192
508568,5979028,41.8,67.679
508568,5979028,41.8,67.679
508568,5979028,42.3,66.705
508316,5979280,41.0,67.192
508568,5979028,41.0,67.192
508316,5979280,41.8,67.679
508820,5978776,41.8,66.705
508672,5978924,41.8,67.192
508564,5979028,41.0,68.166
508668,5978924,42.3,67.679
508304,5979280,41.0,68.166
508024,5980004,41.6,67.679
508072,5980020,41.8,67.192
508108,5979472,41.0,67.192
507556,5980020,42.3,68.166
507784,5979784,41.8,67.679
507012,5979532,42.3,68.166
506864,5979680,41.8,67.679
507008,5979532,41.0,67.192
506792,5979784,41.6,66.705
506540,5980036,42.5,68.653
507044,5979532,41.8,67.679
506792,5979784,41.8,67.192
507044,5979532,41.0,67.679
506792,5979784,42.3,67.192
507044,5979532,42.5,67.679
506896,5979680,41.0,67.679
508068,5979532,42.3,67.679
508068,5979532,41.0,67.192
507920,5979680,41.8,67.679
508320,5979280,42.3,67.679
508068,5979532,41.8,68.166
507920,5979680,41.0,67.192
508064,5979532,42.5,67.192
507908,5979680,42.3,66.705
508072,5979516,41.0,67.679
508068,5979516,42.3,67.192
508872,5979220,41.0,67.679
508044,5979532,42.3,67.679
508148,5979428,41.8,68.166
508040,5979532,42.5,67.679
507548,5980020,41.6,68.653
508048,5979516,41.8,68.166
508136,5979428,41.0,67.192
508060,5979532,41.6,67.679
508172,5979412,41.0,67.679
507920,5979664,43.0,67.679
508320,5979264,41.0,68.166
508052,5979532,41.0,67.192
507384,5979176,42.3,68.166
507132,5979428,41.8,67.679
507280,5979280,43.7,68.166
507416,5979144,41.0,69.14
507404,5979156,41.6,68.166
507392,5979168,41.0,68.166
507128,5979432,42.3,67.679
507028,5979532,42.5,68.166
507132,5979428,42.5,67.679
507132,5979428,41.6,68.166
507276,5979280,40.3,69.14
507272,5979280,41.6,68.166
507628,5978924,42.3,68.166
508696,5979336,42.5,68.166
508148,5979428,43.0,67.679
508136,5979440,41.0,68.166
507556,5980020,41.0,68.166
508044,5979516,41.6,68.653
508128,5979428,42.5,67.679
508308,5979280,41.8,67.679
508056,5979532,41.6,70.114
508056,5979532,41.8,67.679
508160,5979428,42.3,68.653
508052,5979532,41.0,69.14
508436,5979144,41.8,67.679
508024,5979556,41.8,67.679
508168,5979408,42.3,68.166
507796,5979784,42.5,68.166
507684,5979900,41.0,67.679
507928,5979660,43.0,67.679
507668,5979924,41.8,67.679
508208,5979388,42.3,67.679
507948,5979652,40.3,69.14
507780,5978776,42.3,68.166
508032,5978524,41.8,68.653
507780,5978776,42.3,67.679
508056,5978524,42.5,68.166
508056,5978524,41.8,68.166
507908,5978672,41.6,69.14
507804,5978776,42.5,68.166
