ram_used,ram_ava,cpu,temp
488504,5996356,36.0,59.887
487968,5996896,39.3,59.887
488608,5996272,42.9,59.4
488596,5996284,40.7,60.374
488592,5996288,37.0,60.861
488604,5996288,42.9,59.887
488752,5996140,40.7,60.861
488888,5996004,39.3,59.887
488692,5996140,38.5,59.887
488572,5996256,39.3,59.887
488812,5996016,38.5,60.374
488696,5996132,42.9,59.4
489084,5995744,37.0,60.374
488820,5996008,40.7,60.374
489060,5995768,39.3,59.887
488476,5996376,40.7,60.374
488764,5996092,37.0,60.374
489072,5995784,42.9,59.887
489060,5995796,39.3,59.887
489060,5995808,40.7,59.887
488832,5996036,37.0,60.374
489096,5995784,42.9,60.374
488780,5996036,40.7,59.887
489032,5995784,37.0,59.4
488768,5996048,40.7,59.887
488756,5996060,37.0,59.4
489040,5995776,42.9,59.887
489028,5995788,38.5,60.374
489032,5995784,39.3,60.861
489020,5995796,40.7,60.374
488756,5996060,42.9,59.887
488996,5995820,34.6,60.861
488732,5996084,42.9,60.861
488972,5995844,39.3,60.374
488928,5995888,38.5,60.861
489368,5995500,41.4,60.374
489104,5995764,40.7,60.374
489168,5995636,39.3,60.374
489000,5995812,40.7,59.887
489280,5995532,41.4,59.4
489292,5995544,40.7,60.374
488984,5995852,39.3,60.861
489268,5995568,38.5,61.348
489256,5995580,41.4,60.374
488992,5995844,38.5,60.861
489304,5995532,40.7,60.374
489052,5995784,41.4,59.887
489304,5995532,38.5,60.861
489200,5995636,37.0,60.861
489588,5995248,42.9,60.861
489324,5995512,42.9,59.887
489312,5995524,34.6,59.887
488952,5995872,40.7,61.348
488984,5995840,39.3,59.887
488964,5995872,38.5,60.374
488996,5995840,37.0,60.861
489572,5995264,40.7,61.348
489320,5995528,41.4,60.374
489568,5995280,38.5,59.887
489324,5995532,40.7,59.887
489324,5995532,39.3,59.887
489488,5995384,40.7,59.4
489624,5995248,38.5,59.887
488100,5996772,41.4,60.374
487592,5997288,39.3,60.374
487232,5997652,37.0,60.861
487420,5997400,40.7,60.374
487308,5997516,39.3,59.887
487296,5997528,42.9,61.348
487180,5997644,39.3,60.374
487316,5997508,38.5,59.887
487440,5997400,41.4,61.348
487576,5997264,39.3,60.861
